id,event_type,latitude,longitude,address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,description,veh_type,veh_no,corridor,priority,client_id,police_station,zone,junction,day_of_week,day_name,hour,minute,month,month_name,date,week_of_year,year,week_id,hour_ist,time_bucket,time_bucket_ist,is_named_corridor,cause_severity,corridor_id,event_cause_id,zone_id,veh_type_id,time_bucket_ist_id,time_bucket_id,risk_weight,weeks_present,recurrence_score
FKID000640,unplanned,12.9832542,77.5960755,"Infantry Road, Queens Road Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",water_logging,False,2024-01-02 22:14:12.086000+00:00,,closed,yes,[LOCATION] working,unknown,,CBD 2,High,1,Cubbon Park,Central Zone 2,CoffeeBoardJunc,1.0,Tuesday,22.0,14.0,1.0,January,2024-01-02,1,2024,1_2024,3,night,midnight,1,1.5,5,13,1,10,3,3,1.5,4.0,0.1739
FKID000641,unplanned,12.9610652,77.5592214,"9th Cross Road, Kaniyar Colony, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",others,False,2024-01-17 20:41:00.612000+00:00,,closed,yes,Vehicle battery problem,unknown,,Mysore Road,High,1,Chamarajpet,Central Zone 2,SirsiCircle,2.0,Wednesday,20.0,41.0,1.0,January,2024-01-17,3,2024,3_2024,2,evening,midnight,1,0.8,10,4,1,10,3,3,1.5,19.0,0.8261
FKID000642,unplanned,12.9365224,77.7037577,"Panathur Main Road, Subbanna Apartment, Varthur Hobli, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",water_logging,False,2024-02-07 21:05:13.098000+00:00,,active,yes,[LOCATION] village towords Bhoganhalli junction Drainage water flowing. Slow movement at [LOCATION] junction towords [LOCATION].,unknown,,Non-corridor,Low,1,HAL Old Airport,Unknown,,2.0,Wednesday,21.0,5.0,2.0,February,2024-02-07,6,2024,6_2024,2,night,midnight,0,1.5,11,13,8,10,3,3,1.0,21.0,0.913
FKID000643,unplanned,12.9022491,77.6009868,"Bannerghatta Main Road, Bilekahalli Junction, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",road_conditions,False,2024-02-07 21:07:02.877000+00:00,,active,yes,Near Bilekahalli bwssb work in progress so traffic moving slowly from [PERSON] to gd mara junction sir,unknown,,Bannerghata Road,High,1,J.P. Nagar,South Zone 2,,2.0,Wednesday,21.0,7.0,2.0,February,2024-02-07,6,2024,6_2024,2,night,midnight,1,1.1,1,9,7,10,3,3,1.5,10.0,0.4348
FKID000644,unplanned,12.9864507,77.73138,"ITPL Main Road, Divyasree NR Enclave, EPIP Zone Phase 1, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,False,2024-02-07 21:20:37.188000+00:00,,closed,yes,School bus off road,private_bus,FKN00GL0312,Non-corridor,Low,1,Mahadevapura,Unknown,,2.0,Wednesday,21.0,20.0,2.0,February,2024-02-07,6,2024,6_2024,2,night,midnight,0,1.0,11,11,8,6,3,3,1.0,21.0,0.913
FKID000645,unplanned,13.1305823,77.615127,"Bengaluru Bellary Road, Ecopolis, Yelahanka, Bengaluru, Karnataka. Pin-560063 (India)",vehicle_breakdown,False,2024-02-07 19:11:18.705000+00:00,,closed,yes,HGV breakdown at near [LOCATION] gate towards airport due to starting problem sir,heavy_vehicle,FKN00GL0313,Bellary Road 2,High,1,Yelahanka,North Zone 2,,2.0,Wednesday,19.0,11.0,2.0,February,2024-02-07,6,2024,6_2024,0,evening,midnight,1,1.0,3,11,5,2,3,3,1.5,14.0,0.6087
FKID000646,unplanned,13.0454386,77.5020767,"Nagasandra Layout Main Road, Arvind Oasis, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",others,False,2024-02-07 20:51:58.144000+00:00,,closed,yes,[LOCATION] flyover cleaning work progress on near [LOCATION] on flyover towards city traffic normal moving sir,unknown,,Non-corridor,Low,1,Peenya,Unknown,,2.0,Wednesday,20.0,51.0,2.0,February,2024-02-07,6,2024,6_2024,2,evening,midnight,0,0.8,11,4,8,10,3,3,1.0,21.0,0.913
FKID000647,unplanned,13.1028933,77.5997786,"BB Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",pot_holes,False,2024-02-07 19:40:17.998000+00:00,,closed,yes,Potholes at kogilu junction sir,unknown,,Bellary Road 2,High,1,Yelahanka,North Zone 2,,2.0,Wednesday,19.0,40.0,2.0,February,2024-02-07,6,2024,6_2024,1,evening,midnight,1,1.0,3,5,5,10,3,3,1.5,14.0,0.6087
FKID000648,unplanned,12.99572,77.5960333,"Jayamahal Main Road, Joynagar, Jayamahal, Bengaluru, Karnataka. Pin-560006 (India)",vehicle_breakdown,False,2024-02-07 19:27:16.631000+00:00,,closed,yes,Yes,others,FKN00GL0314,Non-corridor,Low,1,R.T. Nagar,Unknown,,2.0,Wednesday,19.0,27.0,2.0,February,2024-02-07,6,2024,6_2024,0,evening,midnight,0,1.0,11,11,8,5,3,3,1.0,21.0,0.913
FKID000649,unplanned,12.9769594,77.6202004,"Murphy Road, Deepa Residency, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",vehicle_breakdown,False,2024-03-10 05:47:47.550000+00:00,,closed,yes,,heavy_vehicle,FKN00GL0315,Non-corridor,Low,1,Halasur,Unknown,,6.0,Sunday,5.0,47.0,3.0,March,2024-03-10,10,2024,10_2024,11,early_morning,morning,0,1.0,11,11,8,2,4,4,1.0,22.0,0.9565
FKID000650,unplanned,13.044785,77.6266483,"Thanisandra Main Road, MSR North City, Nagavara, Bengaluru, Karnataka. Pin-560077 (India)",vehicle_breakdown,False,2024-02-07 22:10:03.484000+00:00,,closed,no,,heavy_vehicle,FKN00GL0316,Hennur Main Road,High,1,Hennuru,Unknown,,2.0,Wednesday,22.0,10.0,2.0,February,2024-02-07,6,2024,6_2024,3,night,midnight,1,1.0,6,11,8,2,3,3,1.5,6.0,0.2609
FKID000651,unplanned,12.9798573,77.5816369,"Seshadri Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",road_conditions,False,2024-02-07 22:23:25.651000+00:00,,closed,yes,ಈ ಪಾರ್ಟ್ ಹೋಲ್ ನಿಂದ ಟ್ರಾಫಿಕ್ ಗೆ [PERSON] ಆಗುತ್ತಿದೆ ಸರ್. ದ್ವಿಚಕ್ರ ವಾಹನಗಳು ಈ ಗುಂಡಿಗೆ ಬಿದ್ದು ನಿಯಂತ್ರಣ ತಪ್ಪಿ ಆಕ್ಸಿಡೆಂಟ್ಗಳು ಸಂಭವಿಸುತ್ತಿವೆ  ಸರ್,unknown,,Non-corridor,Low,1,Upparpet,Unknown,,2.0,Wednesday,22.0,23.0,2.0,February,2024-02-07,6,2024,6_2024,3,night,midnight,0,1.1,11,9,8,10,3,3,1.0,21.0,0.913
FKID000652,unplanned,12.9016245,77.601047,"Bannerghatta Main Road, Bilekahalli Junction, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",vehicle_breakdown,False,2024-02-07 22:16:07.931000+00:00,,closed,yes,Infrontof royalok bmtc bus off road due to tyre got puncher have left side no problem to traffic from hsbc to [LOCATION] junction sir,bmtc_bus,FKN00GL0317,Bannerghata Road,High,1,Mico Layout,South Zone 2,,2.0,Wednesday,22.0,16.0,2.0,February,2024-02-07,6,2024,6_2024,3,night,midnight,1,1.0,1,11,7,1,3,3,1.5,10.0,0.4348
FKID000653,unplanned,13.0043228,77.7567049,"Bhattarahalli Road, Wynn Gate, Belathur, Bengaluru, Karnataka. Pin-560067 (India)",pot_holes,False,2024-02-07 22:08:08.784000+00:00,,closed,yes,[LOCATION] water pipe leakage slow moving traffic kadugodi towards Village,unknown,,Non-corridor,Low,1,Mahadevapura,Unknown,,2.0,Wednesday,22.0,8.0,2.0,February,2024-02-07,6,2024,6_2024,3,night,midnight,0,1.0,11,5,8,10,3,3,1.0,21.0,0.913
FKID000654,unplanned,13.0391136,77.542641,"Outer Ring Road, CQAE Staff Quarters, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2024-02-07 23:10:34.953000+00:00,,closed,yes,Starting problem near [LOCATION] towards [LOCATION] circle traffic one side moving sir,lcv,FKN00GL0318,ORR North 2,High,1,Jalahalli,North Zone 2,,2.0,Wednesday,23.0,10.0,2.0,February,2024-02-07,6,2024,6_2024,4,night,midnight,1,1.0,15,11,5,4,3,3,1.5,12.0,0.5217
FKID000655,unplanned,12.9775418,77.5742287,"Major T Ramachandrappa Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",others,False,2024-03-10 06:14:23.988000+00:00,,closed,yes,ಖಾಸಗಿ ಸ್ಲೀಪರ್ ಬಸ್ ಗೇರ್ ಬ್ಲಾಕ್ ಆಗಿ ಆಫ್ ರೋಡ್ ಆಗಿರುತ್ತದೆ,unknown,,Non-corridor,Low,1,Upparpet,Unknown,,6.0,Sunday,6.0,14.0,3.0,March,2024-03-10,10,2024,10_2024,11,early_morning,morning,0,0.8,11,4,8,10,4,4,1.0,22.0,0.9565
FKID000656,unplanned,12.959592,77.5620312,"7th Cross Road, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",vehicle_breakdown,False,2024-03-10 04:11:30.088000+00:00,,closed,yes,bus offroad due to joint cut,ksrtc_bus,FKN00GL0319,Mysore Road,High,1,Chamarajpet,West Zone 1,,6.0,Sunday,4.0,11.0,3.0,March,2024-03-10,10,2024,10_2024,9,midnight,morning,1,1.0,10,11,9,3,4,4,1.5,15.0,0.6522
FKID000657,unplanned,12.9011982,77.5443666,"Subramanyapura Main Road, Muniswamy Naidu Layout, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)",accident,False,2024-02-07 23:35:47.409000+00:00,,closed,yes,Date 25/03/2026 ರಂದು ಉತ್ತರಹಳ್ಳಿ ರಸ್ತೆಯಿಂದ ಚಿನ್ನ ಸಂದ್ರ ಕಡೆಗೆ  ಹೋಗುವ ನಾಯಿ ಅಡ್ಡ ಬಂದು ನನ್ನ ಕಾರನ್ನು,unknown,,Non-corridor,Low,1,K.S. Layout,Unknown,,2.0,Wednesday,23.0,35.0,2.0,February,2024-02-07,6,2024,6_2024,5,night,early_morning,0,3.0,11,0,8,10,1,1,2.0,21.0,0.913
FKID000658,unplanned,12.9667804,77.5874869,"NH 275, Halsuru Gate Police Station Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-02-07 23:13:12.801000+00:00,,closed,no,[LOCATION] ಕ್ಕೆ ತೊಂದ್ರೆ ಆಗತಾ ಇದೆ...,lcv,FKN00GL0320,Mysore Road,High,1,Halasuru Gate,West Zone 1,,2.0,Wednesday,23.0,13.0,2.0,February,2024-02-07,6,2024,6_2024,4,night,midnight,1,1.0,10,11,9,4,3,3,1.5,19.0,0.8261
FKID000659,unplanned,12.9767709,77.5835862,"Palace Road, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",pot_holes,False,2024-01-08 21:51:52.274000+00:00,,closed,yes,Palthis is vvip rote its very  dangerous of pothole immediately action sir or madam thank u,unknown,,Non-corridor,Low,1,Upparpet,Central Zone 2,K R Circle,0.0,Monday,21.0,51.0,1.0,January,2024-01-08,2,2024,2_2024,3,night,midnight,0,1.0,11,5,1,10,3,3,1.0,21.0,0.913
FKID000660,unplanned,12.9714146,77.6582129,"Pusa Thippasandra Main Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",vehicle_breakdown,False,2024-02-08 01:31:43.540000+00:00,,closed,yes,BEML junction,bmtc_bus,FKN00GL0321,Non-corridor,Low,1,Jeevanbheemanagar,Unknown,,3.0,Thursday,1.0,31.0,2.0,February,2024-02-08,6,2024,6_2024,7,midnight,early_morning,0,1.0,11,11,8,1,1,1,1.0,19.0,0.8261
FKID000661,unplanned,13.0097918,77.7591575,"Whitefield Main Road, Gema, Sai Gardens, Belathur, Bengaluru, Karnataka. Pin-560067 (India)",vehicle_breakdown,False,2024-02-07 23:38:35.322000+00:00,,closed,yes,SLOW moving traffic Seegehalli gate  towards kadugodi,heavy_vehicle,FKN00GL0322,Non-corridor,Low,1,Mahadevapura,Unknown,,2.0,Wednesday,23.0,38.0,2.0,February,2024-02-07,6,2024,6_2024,5,night,early_morning,0,1.0,11,11,8,2,1,1,1.0,21.0,0.913
FKID000662,unplanned,12.9563287,77.5914733,"Annipura Main Road, Annipura, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,2024-02-08 00:31:18.374000+00:00,,closed,yes,Joint cut,bmtc_bus,FKN00GL0323,Non-corridor,Low,1,Wilson Garden,Unknown,,3.0,Thursday,0.0,31.0,2.0,February,2024-02-08,6,2024,6_2024,6,midnight,early_morning,0,1.0,11,11,8,1,1,1,1.0,19.0,0.8261
FKID000663,unplanned,13.0414178,77.6231794,"MBT Road, AK Colony, Munivenkatappa Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",vehicle_breakdown,False,2024-02-08 01:27:32.269000+00:00,,closed,yes,Airlock,heavy_vehicle,FKN00GL0324,Hennur Main Road,High,1,Hennuru,Unknown,,3.0,Thursday,1.0,27.0,2.0,February,2024-02-08,6,2024,6_2024,6,midnight,early_morning,1,1.0,6,11,8,2,1,1,1.5,3.0,0.1304
FKID000664,unplanned,13.0391876,77.5193964,"Mumbai Bengaluru Highway, Vivekanand Nagar, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",others,False,2024-02-08 00:15:55.584000+00:00,,closed,yes,[LOCATION] flyover cleaning work progress on [LOCATION] circle on flyover towards city traffic normal sir,unknown,,Tumkur Road,High,1,Peenya,West Zone 1,,3.0,Thursday,0.0,15.0,2.0,February,2024-02-08,6,2024,6_2024,5,midnight,early_morning,1,0.8,19,4,9,10,1,1,1.5,9.0,0.3913
FKID000665,unplanned,13.0377318,77.5418233,"Outer Ring Road, CQAE Staff Quarters, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2024-02-07 22:58:34.018000+00:00,,closed,yes,Starting problem near CQAE gate MES ring road towards [LOCATION] traffic one side moving sir,private_car,FKN00GL0325,ORR North 2,High,1,Jalahalli,North Zone 2,,2.0,Wednesday,22.0,58.0,2.0,February,2024-02-07,6,2024,6_2024,4,night,midnight,1,1.0,15,11,5,7,3,3,1.5,12.0,0.5217
FKID000666,unplanned,12.9804733,77.5794236,"Seshadri Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",vehicle_breakdown,False,2024-02-07 23:30:00.784000+00:00,,closed,yes,Front wheel left side  punctured traffic is  normal sir,bmtc_bus,FKN00GL0326,Non-corridor,Low,1,Upparpet,Unknown,,2.0,Wednesday,23.0,30.0,2.0,February,2024-02-07,6,2024,6_2024,5,night,early_morning,0,1.0,11,11,8,1,1,1,1.0,21.0,0.913
FKID000667,unplanned,13.0259455,77.5855367,"Bellary Road, CBI Quarters, KGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",vehicle_breakdown,False,2024-02-07 23:13:46.593000+00:00,,closed,yes,Near CBI traffic moment normal,truck,FKN00GL0327,Bellary Road 1,High,1,R.T. Nagar,North Zone 1,,2.0,Wednesday,23.0,13.0,2.0,February,2024-02-07,6,2024,6_2024,4,night,midnight,1,1.0,2,11,4,9,3,3,1.5,11.0,0.4783
FKID000668,unplanned,12.9427928,77.5974063,"Hosur Road, Lakkasandra, Bengaluru, Karnataka. Pin-560030 (India)",vehicle_breakdown,False,2024-03-10 06:59:26.933000+00:00,,closed,yes,,lcv,FKN00GL0328,Non-corridor,Low,1,Wilson Garden,Unknown,,6.0,Sunday,6.0,59.0,3.0,March,2024-03-10,10,2024,10_2024,12,early_morning,morning,0,1.0,11,11,8,4,4,4,1.0,22.0,0.9565
FKID000669,unplanned,12.9498164,77.6058462,"Hosur Road, Pothlappa Garden, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",others,True,2024-02-08 01:47:37.091000+00:00,,active,yes,ದೇವಸ್ಥಾನದ ಪ್ರಸಾದ ಹಂಚಿಕೆ ಮಾಡಲಾಗುತ್ತಿದೆ,unknown,,Hosur Road,High,1,Adugodi,South Zone 1,,3.0,Thursday,1.0,47.0,2.0,February,2024-02-08,6,2024,6_2024,7,midnight,early_morning,1,0.8,7,4,6,10,1,1,1.5,3.0,0.1304
FKID000670,unplanned,12.9576764,77.6059609,"Hosur Road, Police Quarters, B&C Colony, Shanti Nagar, Bengaluru, Karnataka. Pin-560025 (India)",water_logging,False,2024-01-28 21:50:01.868000+00:00,,closed,yes,ನಮಸ್ತೆ ಸರ್ ಬಿಡಬ್ಲ್ಯೂ ಎಸ್ ಎಸ್ ಬಿ ರವರ ವಾಟರ್ ಲಿಕೇಜ್ ಸಮಸ್ಯೆ ಇದೆ,unknown,,Hosur Road,High,1,Ashok Nagar,South Zone 1,CMP GateJunc,6.0,Sunday,21.0,50.0,1.0,January,2024-01-28,4,2024,4_2024,3,night,midnight,1,1.5,7,13,6,10,3,3,1.5,8.0,0.3478
FKID000671,unplanned,12.9584214,77.5542999,"Mysore Road, Mominpura, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2024-03-10 05:41:14.796000+00:00,,closed,yes,due to starting problems,others,FKN00GL0329,Mysore Road,High,1,Magadi Road,West Zone 1,,6.0,Sunday,5.0,41.0,3.0,March,2024-03-10,10,2024,10_2024,11,early_morning,morning,1,1.0,10,11,9,5,4,4,1.5,15.0,0.6522
FKID000672,unplanned,13.0414067,77.5462717,"Outer Ring Road, Sharadamba Nagar, Jalahalli Village, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",others,False,2024-01-31 21:57:52.307000+00:00,,closed,yes,Break gam and petrol empty,unknown,,ORR North 2,High,1,Jalahalli,North Zone 2,,2.0,Wednesday,21.0,57.0,1.0,January,2024-01-31,5,2024,5_2024,3,night,midnight,1,0.8,15,4,5,10,3,3,1.5,12.0,0.5217
FKID000673,unplanned,12.976579,77.5888679,"Dr Ambedkar Road, Ambedkar Veedhi, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-03-10 07:07:12.650000+00:00,,closed,yes,,bmtc_bus,FKN00GL0330,Non-corridor,Low,1,Cubbon Park,Unknown,,6.0,Sunday,7.0,7.0,3.0,March,2024-03-10,10,2024,10_2024,12,early_morning,morning,0,1.0,11,11,8,1,4,4,1.0,22.0,0.9565
FKID000674,unplanned,12.9096044,77.6762233,"Amrutha College Road, CNB Circle, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)",others,False,2024-03-10 07:25:47.403000+00:00,,closed,yes,local fair going on huge crowd that's why traffic slow movement until 11pm,unknown,,Non-corridor,Low,1,Bellandur,Unknown,,6.0,Sunday,7.0,25.0,3.0,March,2024-03-10,10,2024,10_2024,12,early_morning,morning,0,0.8,11,4,8,10,4,4,1.0,22.0,0.9565
FKID000675,unplanned,13.0415604,77.5470832,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",others,False,2024-02-08 01:58:10.685000+00:00,,closed,yes,[PERSON] empty,unknown,,ORR North 2,High,1,Jalahalli,North Zone 2,,3.0,Thursday,1.0,58.0,2.0,February,2024-02-08,6,2024,6_2024,7,midnight,early_morning,1,0.8,15,4,5,10,1,1,1.5,8.0,0.3478
FKID000676,unplanned,12.9636778,77.585023,"Sri Narasimha Raj Wadiyar Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-02-08 03:07:01.062000+00:00,,closed,no,Vehical break down,bmtc_bus,FKN00GL0331,Mysore Road,High,1,Halasuru Gate,West Zone 1,,3.0,Thursday,3.0,7.0,2.0,February,2024-02-08,6,2024,6_2024,8,midnight,early_morning,1,1.0,10,11,9,1,1,1,1.5,14.0,0.6087
FKID000677,unplanned,13.0287687,77.5376981,"1st Main Road, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2024-03-10 05:56:53.189000+00:00,,closed,yes,vehicle uploaded in CMT outgoing clech problem vehicle side nalli ide sir,lcv,FKN00GL0332,Tumkur Road,High,1,Yeshwanthpura,West Zone 1,,6.0,Sunday,5.0,56.0,3.0,March,2024-03-10,10,2024,10_2024,11,early_morning,morning,1,1.0,19,11,9,4,4,4,1.5,14.0,0.6087
FKID000678,unplanned,13.016855,77.7037633,"MBT Road, Jai Bhuvaneshwari Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",vehicle_breakdown,False,2024-03-10 06:20:28.459000+00:00,,closed,yes,punchare only half an hour ready sir traffic normal moving sir,lcv,FKN00GL0333,Non-corridor,Low,1,K.R. Pura,Unknown,,6.0,Sunday,6.0,20.0,3.0,March,2024-03-10,10,2024,10_2024,11,early_morning,morning,0,1.0,11,11,8,4,4,4,1.0,22.0,0.9565
FKID000679,unplanned,12.93008,77.6219487,"Domlur Inner Ring Road, BDA Shopping Complex, Block 3, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",others,True,2024-02-08 03:22:59.079000+00:00,,closed,yes,Fly over construction 1 hour road close,unknown,,IRR(Thanisandra road),High,1,Adugodi,Unknown,,3.0,Thursday,3.0,22.0,2.0,February,2024-02-08,6,2024,6_2024,8,midnight,early_morning,1,0.8,8,4,8,10,1,1,1.5,2.0,0.087
FKID000680,unplanned,12.9612781,77.5588938,"Mysore Road, Cobaley Colony, JJR Nagar South, Bengaluru, Karnataka. Pin-560018 (India)",vehicle_breakdown,False,2024-03-10 08:35:22.367000+00:00,,closed,yes,vehicle breakdown,auto,FKN00GL0334,Mysore Road,High,1,Magadi Road,West Zone 1,,6.0,Sunday,8.0,35.0,3.0,March,2024-03-10,10,2024,10_2024,14,early_morning,afternoon,1,1.0,10,11,9,0,0,0,1.5,10.0,0.4348
FKID000681,unplanned,13.0292386,77.5365365,"Dr Rajkumar Puniya Bhoomi Road, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2024-02-08 04:24:44.508000+00:00,,closed,no,One side traffic movement,lcv,FKN00GL0335,Tumkur Road,High,1,Yeshwanthpura,West Zone 1,,3.0,Thursday,4.0,24.0,2.0,February,2024-02-08,6,2024,6_2024,9,midnight,morning,1,1.0,19,11,9,4,4,4,1.5,11.0,0.4783
FKID000682,unplanned,13.0377313,77.6265336,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",construction,False,2024-02-08 03:28:54.362000+00:00,,active,yes,[PERSON] ನಡೆಯುತ್ತಿರುವ ಕಾರಣ ಬ್ಯಾರಕ್ಗೆಟ್ ನಿಂದ ರಸ್ತೆ ಅರ್ಧ ಭಾಗ [LOCATION] ಸರ್,unknown,,ORR North 1,High,1,Hennuru,North Zone 1,,3.0,Thursday,3.0,28.0,2.0,February,2024-02-08,6,2024,6_2024,8,midnight,early_morning,1,1.5,14,2,4,10,1,1,1.5,8.0,0.3478
FKID000683,unplanned,12.9925593,77.7125964,"Whitefield Road, Dhruvika Mogra, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",others,False,2024-02-08 03:45:10.456000+00:00,,active,yes,Auto waiting on itpl main road for filling LPG traffic no problem,unknown,,Non-corridor,Low,1,Mahadevapura,Unknown,,3.0,Thursday,3.0,45.0,2.0,February,2024-02-08,6,2024,6_2024,9,midnight,morning,0,0.8,11,4,8,10,4,4,1.0,21.0,0.913
FKID000684,unplanned,12.9558203,77.7157905,"HAL Airport Road, Smartworks, Green Garden Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,2024-02-08 04:22:14.183000+00:00,,closed,yes,Engine problem 30 minutes to repair,lcv,FKN00GL0336,Varthur Road,High,1,Whitefield,Unknown,,3.0,Thursday,4.0,22.0,2.0,February,2024-02-08,6,2024,6_2024,9,midnight,morning,1,1.0,20,11,8,4,4,4,1.5,5.0,0.2174
FKID000685,unplanned,12.9806035,77.5707879,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2024-02-08 04:28:19.101000+00:00,,closed,yes,Diesel nile,others,FKN00GL0337,Non-corridor,Low,1,Chamarajpet,Unknown,,3.0,Thursday,4.0,28.0,2.0,February,2024-02-08,6,2024,6_2024,9,midnight,morning,0,1.0,11,11,8,5,4,4,1.0,21.0,0.913
FKID000686,unplanned,13.0431668,77.5570694,"MS Ramaiah Road, BEL Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",congestion,False,2024-02-08 03:26:11.652000+00:00,,closed,no,Auto gyas problem sir,unknown,,ORR North 2,High,1,Jalahalli,North Zone 2,,3.0,Thursday,3.0,26.0,2.0,February,2024-02-08,6,2024,6_2024,8,midnight,early_morning,1,2.0,15,1,5,10,1,1,1.5,8.0,0.3478
FKID000687,unplanned,12.9843071,77.5541767,"12th Main Road, Bhashyam Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",vehicle_breakdown,False,2024-02-08 01:45:16.927000+00:00,,closed,yes,LGV off road,lcv,FKN00GL0338,Non-corridor,Low,1,Magadi Road,Unknown,,3.0,Thursday,1.0,45.0,2.0,February,2024-02-08,6,2024,6_2024,7,midnight,early_morning,0,1.0,11,11,8,4,1,1,1.0,19.0,0.8261
FKID000688,unplanned,12.9843207,77.5542729,"Old Mysore Road, Bhashyam Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",vehicle_breakdown,False,2024-02-08 01:47:08.089000+00:00,,closed,yes,LGV off road,lcv,FKN00GL0338,Non-corridor,Low,1,Magadi Road,Unknown,,3.0,Thursday,1.0,47.0,2.0,February,2024-02-08,6,2024,6_2024,7,midnight,early_morning,0,1.0,11,11,8,4,1,1,1.0,19.0,0.8261
FKID000689,unplanned,13.0084613,77.6943781,"Hosa Bajaru Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",vehicle_breakdown,False,2024-03-10 09:33:33.281000+00:00,,closed,yes,vahical breakdown near ganesh temple k r purma to hoskote air,bmtc_bus,FKN00GL0339,Non-corridor,Low,1,K.R. Pura,Unknown,,6.0,Sunday,9.0,33.0,3.0,March,2024-03-10,10,2024,10_2024,15,morning,afternoon,0,1.0,11,11,8,1,0,0,1.0,17.0,0.7391
FKID000690,unplanned,13.0445549,77.5829215,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",construction,False,2024-02-08 04:36:42.828000+00:00,,active,yes,BWSSB work at [LOCATION] hebbal circle to bhadrapp layout sir traffic slow moving sir,unknown,,ORR North 2,High,1,Kodigehalli,North Zone 2,,3.0,Thursday,4.0,36.0,2.0,February,2024-02-08,6,2024,6_2024,10,midnight,morning,1,1.5,15,2,5,10,4,4,1.5,13.0,0.5652
